v8-version,10,2,154,23,-node.21,0
v8-platform,macos,macos
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x19346cc48,0x1934839e0,239009792
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x198983388,0x198a544c8,239009792
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x195a36940,0x195a69758,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1a0731000,0x1a0731000,239009792
shared-library,/usr/lib/libmecab.dylib,0x199482fa4,0x1994d1cd0,239009792
shared-library,/usr/lib/libCRFSuite.dylib,0x18f49c588,0x18f4c9bb8,239009792
shared-library,/usr/lib/libgermantok.dylib,0x1994e02a0,0x1994e1d40,239009792
shared-library,/usr/lib/libThaiTokenizer.dylib,0x19a019d08,0x19a01ad50,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x195b19660,0x195e37068,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1a045c000,0x1a045c000,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x19a735038,0x19a7ab110,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x19904f600,0x199135034,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x18f0a8390,0x18f35cb88,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x19a14499c,0x19a60fbb0,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x1994e30ec,0x1994f4c40,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x19a0592f8,0x19a06a964,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x19a13ff7c,0x19a143190,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x198a7c3d0,0x19901ded0,239009792
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x18f3aac38,0x18f40bc70,239009792
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x201c130dc,0x201e787f0,239009792
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x1964ffaf0,0x196515450,239009792
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x1964f04d4,0x1964f72b0,239009792
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x19a68ae80,0x19a6d659c,239009792
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x199386168,0x1993cb1e8,239009792
shared-library,/usr/lib/libutil.dylib,0x19a6fe078,0x19a700660,239009792
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x200d08530,0x200da07b8,239009792
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x1919424a8,0x191970ff0,239009792
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x1965587fc,0x19655a750,239009792
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1f7ddd860,0x1f7de5bb0,239009792
shared-library,/usr/lib/libmis.dylib,0x1afc66b34,0x1afc737c8,239009792
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1bda6b9e8,0x1bda6de08,239009792
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1d7e473f4,0x1d7e48788,239009792
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x195a07bc4,0x195a2a570,239009792
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x19a01c1a0,0x19a03cab8,239009792
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x190181c2c,0x1902c2ea8,239009792
shared-library,/usr/lib/libxslt.1.dylib,0x19a7023c8,0x19a723b7c,239009792
shared-library,/usr/lib/libcmph.dylib,0x199f0885c,0x199f17bf0,239009792
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x19913bf74,0x19914aa40,239009792
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x198a76404,0x198a79b38,239009792
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x18f362f50,0x18f39fed0,239009792
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x199418ac8,0x1994310a0,239009792
shared-library,/usr/lib/libTLE.dylib,0x215b3825c,0x215b3d6b8,239009792
shared-library-end
tick,0x18e452790,1041,0,0x0,6
profiler,begin,1000
tick,0x103f5d6c8,2250,0,0x0,6
new,CodeRange,0x1082c8000,0
tick,0x10362ea88,3500,0,0x0,6
new,MemoryChunk,0x2a142d000000,262144
tick,0x10333ee84,4750,0,0x0,6
new,MemoryChunk,0x3474f3b40000,262144
new,MemoryChunk,0x28b165040000,262144
new,MemoryChunk,0x16255fec0000,262144
new,MemoryChunk,0x2d7f5c800000,262144
heap-capacity,1030976
heap-available,2198828672
new,MemoryChunk,0xa1478b40000,262144
tick,0x10315db38,6000,0,0x0,6
new,MemoryChunk,0x3bc5ff780000,262144
new,MemoryChunk,0x10cf02d80000,262144
new,MemoryChunk,0x9b4b0880000,262144
new,MemoryChunk,0x18d853e00000,262144
new,MemoryChunk,0x1ebcd51c0000,262144
new,MemoryChunk,0x1f33f6040000,262144
new,MemoryChunk,0x26fd9980000,262144
new,MemoryChunk,0x603e8900000,262144
new,MemoryChunk,0x349942540000,262144
new,MemoryChunk,0x108300000,262144
tick,0x103839ee8,7250,0,0x0,6
new,MemoryChunk,0x4ec6a7c0000,262144
tick,0x18e610c80,8541,0,0x0,6
code-creation,Builtin,2,8958,0x103904000,824,DeoptimizationEntry_Eager
code-creation,Builtin,2,8958,0x103904340,824,DeoptimizationEntry_Lazy
code-creation,Builtin,2,8958,0x103904680,824,DeoptimizationEntry_Unused
code-creation,Builtin,2,8958,0x1039049c0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,8958,0x103904da0,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,8958,0x103904f20,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,9000,0x1039051e0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,9000,0x103905300,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,9000,0x103905420,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,9000,0x1039054e0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,9000,0x103905540,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,9000,0x1039056c0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,9000,0x103905880,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,9000,0x103905a60,232,CallBoundFunction
code-creation,Builtin,2,9000,0x103905b60,828,CallWrappedFunction
code-creation,Builtin,2,9000,0x103905ea0,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,9000,0x103905f80,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,9041,0x103906060,192,Call_ReceiverIsAny
code-creation,Builtin,2,9041,0x103906140,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,9041,0x1039064a0,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,9041,0x103906800,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,9041,0x103906c00,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,9041,0x103907000,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,9041,0x103907400,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,9041,0x103907800,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,9041,0x103907b40,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,9041,0x103907e80,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,9083,0x1039081c0,780,CallProxy
code-creation,Builtin,2,9083,0x1039084e0,156,CallVarargs
code-creation,Builtin,2,9083,0x103908580,1148,CallWithSpread
code-creation,Builtin,2,9083,0x103908a00,1928,CallWithSpread_Baseline
code-creation,Builtin,2,9083,0x1039091a0,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,9083,0x103909980,1160,CallWithArrayLike
code-creation,Builtin,2,9083,0x103909e20,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,9083,0x10390a5e0,184,CallForwardVarargs
code-creation,Builtin,2,9083,0x10390a6a0,184,CallFunctionForwardVarargs
code-creation,Builtin,2,9083,0x10390a760,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,9083,0x10390a800,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,9125,0x10390a900,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,9125,0x10390aa60,24,ConstructFunction
code-creation,Builtin,2,9125,0x10390aa80,236,ConstructBoundFunction
code-creation,Builtin,2,9125,0x10390ab80,44,ConstructedNonConstructable
code-creation,Builtin,2,9125,0x10390abc0,88,Construct
code-creation,Builtin,2,9125,0x10390ac20,156,ConstructVarargs
code-creation,Builtin,2,9125,0x10390acc0,1176,ConstructWithSpread
code-creation,Builtin,2,9125,0x10390b160,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,9125,0x10390b900,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,9125,0x10390c080,1288,ConstructWithArrayLike
code-creation,Builtin,2,9166,0x10390c5a0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,9166,0x10390cda0,236,ConstructForwardVarargs
code-creation,Builtin,2,9166,0x10390cea0,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,9166,0x10390cfa0,732,Construct_Baseline
code-creation,Builtin,2,9166,0x10390d280,736,Construct_WithFeedback
code-creation,Builtin,2,9166,0x10390d580,564,JSConstructStubGeneric
code-creation,Builtin,2,9166,0x10390d7c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,9166,0x10390d9a0,692,FastNewObject
code-creation,Builtin,2,9166,0x10390dc60,332,FastNewClosure
code-creation,Builtin,2,9166,0x10390ddc0,764,ConstructProxy
code-creation,Builtin,2,9166,0x10390e0c0,264,JSEntry
code-creation,Builtin,2,9166,0x10390e1e0,264,JSConstructEntry
code-creation,Builtin,2,9208,0x10390e300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,9208,0x10390e420,188,JSEntryTrampoline
code-creation,Builtin,2,9208,0x10390e4e0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,9208,0x10390e5a0,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,9208,0x10390e720,1636,StringFromCodePointAt
code-creation,Builtin,2,9208,0x10390eda0,592,StringEqual
code-creation,Builtin,2,9208,0x10390f000,320,StringGreaterThan
code-creation,Builtin,2,9208,0x10390f160,320,StringGreaterThanOrEqual
code-creation,Builtin,2,9208,0x10390f2c0,320,StringLessThan
code-creation,Builtin,2,9208,0x10390f420,320,StringLessThanOrEqual
code-creation,Builtin,2,9208,0x10390f580,2708,StringSubstring
code-creation,Builtin,2,9208,0x103910020,116,OrderedHashTableHealIndex
code-creation,Builtin,2,9250,0x1039100a0,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,9416,0x1039105a0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,9416,0x103910620,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,9416,0x1039106c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,9416,0x103910760,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,9416,0x103910800,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,9416,0x1039108a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,9416,0x103910940,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,9416,0x1039109a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,9458,0x103910a80,80,InterpreterOnStackReplacement
code-creation,Builtin,2,9458,0x103910ae0,596,BaselineOutOfLinePrologue
code-creation,Builtin,2,9458,0x103910d40,76,BaselineOnStackReplacement
code-creation,Builtin,2,9458,0x103910da0,104,BaselineLeaveFrame
code-creation,Builtin,2,9458,0x103910e20,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,9458,0x103910f20,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,9458,0x103911020,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,9458,0x103911100,1240,CompileLazy
code-creation,Builtin,2,9458,0x1039115e0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,9458,0x103911640,316,InstantiateAsmJs
code-creation,Builtin,2,9500,0x103911780,44,NotifyDeoptimized
code-creation,Builtin,2,9500,0x1039117c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,9500,0x103911820,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,9500,0x103911880,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,9500,0x1039118e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,9500,0x103911960,396,CallApiCallback
code-creation,Builtin,2,9500,0x103911b00,372,CallApiGetter
code-creation,Builtin,2,9500,0x103911c80,8,HandleApiCall
code-creation,Builtin,2,9500,0x103911ca0,8,HandleApiCallAsFunction
code-creation,Builtin,2,9500,0x103911cc0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,9500,0x103911ce0,56,AllocateInYoungGeneration
code-creation,Builtin,2,9500,0x103911d20,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,9541,0x103911d60,56,AllocateInOldGeneration
code-creation,Builtin,2,9541,0x103911da0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,9541,0x103911de0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,9541,0x103911fa0,540,GrowFastDoubleElements
code-creation,Builtin,2,9541,0x1039121c0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,9541,0x103912380,484,DebugBreakTrampoline
code-creation,Builtin,2,9541,0x103912580,220,ToNumber
code-creation,Builtin,2,9541,0x103912660,328,ToNumber_Baseline
code-creation,Builtin,2,9541,0x1039127c0,392,ToNumeric_Baseline
code-creation,Builtin,2,9541,0x103912960,140,PlainPrimitiveToNumber
code-creation,Builtin,2,9583,0x103912a00,260,ToNumberConvertBigInt
code-creation,Builtin,2,9583,0x103912b20,152,Typeof
code-creation,Builtin,2,9583,0x103912bc0,140,BigIntToI64
code-creation,Builtin,2,9583,0x103912c60,8,BigIntToI32Pair
code-creation,Builtin,2,9583,0x103912c80,264,I64ToBigInt
code-creation,Builtin,2,9583,0x103912da0,8,I32PairToBigInt
code-creation,Builtin,2,9583,0x103912dc0,136,ToBooleanLazyDeoptContinuation
code-creation,Builtin,2,9583,0x103912e60,3944,KeyedLoadIC_PolymorphicName
code-creation,Builtin,2,9583,0x103913de0,14344,KeyedStoreIC_Megamorphic
code-creation,Builtin,2,9583,0x103917600,11192,DefineKeyedOwnIC_Megamorphic
code-creation,Builtin,2,9583,0x10391a1c0,500,LoadGlobalIC_NoFeedback
code-creation,Builtin,2,9625,0x10391a3c0,84,LoadIC_FunctionPrototype
code-creation,Builtin,2,9625,0x10391a420,16,LoadIC_StringLength
